route_short_name,direction_id,start_segment,destination_segment,baseline_median_seconds,sample_count
46,1,17,26,1390.0,2618
46,1,17,27,1491.0,2610
46,1,17,28,1665.0,2604
46,1,17,29,1851.0,2598
46,1,17,30,1981.0,2585
46,1,17,31,2098.0,2580
46,1,17,32,2261.0,2579
46,1,17,33,2386.5,2576
46,1,17,34,2474.0,2567
46,1,17,35,2620.0,2547
46,1,17,36,2762.0,2508
46,1,17,37,2879.0,2463
46,1,17,38,2963.0,2390
46,1,17,39,3056.0,2283
46,1,17,40,3163.5,2004
46,1,17,41,3284.0,1555
46,1,17,42,3360.0,857
46,1,17,43,3393.0,353
46,1,17,44,3473.0,111
46,1,17,45,3503.0,25
46,1,17,46,3538.0,6
46,1,17,47,3440.0,1
46,1,18,18,253.0,2677
46,1,18,19,389.0,2677
46,1,18,20,529.0,2675
46,1,18,21,628.0,2672
46,1,18,22,725.0,2663
46,1,18,23,866.0,2655
46,1,18,24,1017.0,2648
46,1,18,25,1125.0,2637
46,1,18,26,1238.0,2620
46,1,18,27,1329.5,2612
46,1,18,28,1503.0,2606
46,1,18,29,1686.0,2600
46,1,18,30,1810.0,2587
46,1,18,31,1927.0,2582
46,1,18,32,2093.0,2581
46,1,18,33,2221.0,2578
46,1,18,34,2312.0,2569
46,1,18,35,2449.0,2549
46,1,18,36,2590.0,2510
46,1,18,37,2704.0,2465
46,1,18,38,2793.0,2392
46,1,18,39,2886.0,2285
46,1,18,40,3002.5,2006
46,1,18,41,3138.0,1557
46,1,18,42,3229.0,859
46,1,18,43,3284.0,353
46,1,18,44,3382.0,111
46,1,18,45,3442.0,25
46,1,18,46,3471.5,6
46,1,18,47,3416.0,1
46,1,19,19,114.0,2681
46,1,19,20,252.0,2679
46,1,19,21,343.0,2676
46,1,19,22,455.0,2667
46,1,19,23,600.0,2659
46,1,19,24,754.0,2652
46,1,19,25,855.0,2641
46,1,19,26,968.0,2624
46,1,19,27,1069.0,2616
46,1,19,28,1247.0,2610
46,1,19,29,1439.0,2604
46,1,19,30,1573.0,2591
46,1,19,31,1694.0,2586
46,1,19,32,1854.0,2585
46,1,19,33,1975.5,2582
46,1,19,34,2079.0,2573
46,1,19,35,2203.0,2553
46,1,19,36,2339.0,2514
46,1,19,37,2464.0,2469
46,1,19,38,2557.0,2396
46,1,19,39,2652.0,2289
46,1,19,40,2762.0,2009
46,1,19,41,2895.5,1560
46,1,19,42,3025.0,861
46,1,19,43,3157.0,353
46,1,19,44,3295.0,111
46,1,19,45,3361.0,25
46,1,19,46,3427.5,6
46,1,19,47,3389.0,1
46,1,20,20,99.0,2679
46,1,20,21,195.0,2676
46,1,20,22,301.0,2667
46,1,20,23,439.0,2659
46,1,20,24,587.5,2652
46,1,20,25,694.0,2641
46,1,20,26,804.0,2624
46,1,20,27,904.0,2616
46,1,20,28,1076.0,2610
46,1,20,29,1269.0,2604
46,1,20,30,1405.0,2591
46,1,20,31,1523.0,2586
46,1,20,32,1688.0,2585
46,1,20,33,1815.0,2582
46,1,20,34,1906.0,2573
46,1,20,35,2040.0,2553
46,1,20,36,2179.0,2514
46,1,20,37,2294.0,2469
46,1,20,38,2389.0,2396
46,1,20,39,2487.0,2289
46,1,20,40,2595.0,2009
46,1,20,41,2723.0,1560
46,1,20,42,2850.0,861
46,1,20,43,2970.0,353
46,1,20,44,3144.0,111
46,1,20,45,3303.0,25
46,1,20,46,3351.0,6
46,1,20,47,3336.0,1
46,1,21,21,57.0,2678
46,1,21,22,170.0,2669
46,1,21,23,302.0,2661
46,1,21,24,452.5,2654
46,1,21,25,558.0,2643
46,1,21,26,667.0,2626
46,1,21,27,765.0,2618
46,1,21,28,934.0,2612
46,1,21,29,1121.0,2605
46,1,21,30,1253.0,2592
46,1,21,31,1370.0,2587
46,1,21,32,1541.0,2586
46,1,21,33,1662.0,2583
46,1,21,34,1759.0,2574
46,1,21,35,1893.0,2553
46,1,21,36,2035.0,2514
46,1,21,37,2150.0,2469
46,1,21,38,2240.0,2396
46,1,21,39,2341.0,2289
46,1,21,40,2437.0,2009
46,1,21,41,2560.0,1560
46,1,21,42,2670.0,861
46,1,21,43,2769.0,353
46,1,21,44,2960.0,111
46,1,21,45,3199.0,25
46,1,21,46,3272.0,6
46,1,21,47,3305.0,1
46,1,22,22,75.0,2672
46,1,22,23,209.0,2664
46,1,22,24,355.0,2657
46,1,22,25,460.0,2645
46,1,22,26,567.0,2628
46,1,22,27,665.0,2620
46,1,22,28,835.0,2614
46,1,22,29,1020.0,2607
46,1,22,30,1151.5,2594
46,1,22,31,1265.0,2589
46,1,22,32,1436.0,2588
46,1,22,33,1556.0,2585
46,1,22,34,1650.0,2576
46,1,22,35,1788.0,2555
46,1,22,36,1933.0,2516
46,1,22,37,2049.5,2470
46,1,22,38,2141.0,2397
46,1,22,39,2232.5,2290
46,1,22,40,2333.0,2010
46,1,22,41,2450.0,1561
46,1,22,42,2542.0,861
46,1,22,43,2601.0,353
46,1,22,44,2721.0,111
46,1,22,45,2945.0,25
46,1,22,46,2927.5,6
46,1,22,47,3256.0,1
46,1,23,23,100.0,2671
46,1,23,24,246.0,2664
46,1,23,25,352.0,2652
46,1,23,26,459.0,2634
46,1,23,27,557.5,2626
46,1,23,28,725.0,2620
46,1,23,29,908.0,2613
46,1,23,30,1043.0,2600
46,1,23,31,1159.0,2595
46,1,23,32,1324.5,2594
46,1,23,33,1452.0,2591
46,1,23,34,1540.0,2582
46,1,23,35,1676.5,2560
46,1,23,36,1821.0,2521
46,1,23,37,1939.5,2474
46,1,23,38,2028.0,2401
46,1,23,39,2121.5,2294
46,1,23,40,2230.0,2014
46,1,23,41,2343.0,1564
46,1,23,42,2435.0,863
46,1,23,43,2499.0,354
46,1,23,44,2592.0,111
46,1,23,45,2620.0,25
46,1,23,46,2735.5,6
46,1,23,47,3146.0,1
46,1,24,24,109.0,2673
46,1,24,25,218.0,2661
46,1,24,26,329.0,2643
46,1,24,27,426.0,2634
46,1,24,28,588.0,2628
46,1,24,29,774.0,2621
46,1,24,30,906.0,2608
46,1,24,31,1020.0,2603
46,1,24,32,1191.0,2602
46,1,24,33,1315.0,2599
46,1,24,34,1400.0,2590
46,1,24,35,1541.0,2568
46,1,24,36,1684.0,2529
46,1,24,37,1801.0,2481
46,1,24,38,1891.0,2407
46,1,24,39,1984.0,2299
46,1,24,40,2095.0,2019
46,1,24,41,2213.0,1568
46,1,24,42,2314.0,867
46,1,24,43,2384.0,357
46,1,24,44,2475.5,112
46,1,24,45,2495.0,25
46,1,24,46,2553.5,6
46,1,24,47,2461.0,1
46,1,25,25,62.0,2669
46,1,25,26,181.0,2651
46,1,25,27,280.0,2642
46,1,25,28,442.0,2635
46,1,25,29,626.5,2628
46,1,25,30,758.0,2615
46,1,25,31,879.0,2610
46,1,25,32,1043.0,2609
46,1,25,33,1168.0,2606
46,1,25,34,1265.0,2597
46,1,25,35,1399.0,2575
46,1,25,36,1544.5,2536
46,1,25,37,1656.0,2488
46,1,25,38,1749.0,2414
46,1,25,39,1845.0,2305
46,1,25,40,1948.5,2024
46,1,25,41,2069.5,1572
46,1,25,42,2165.0,871
46,1,25,43,2258.0,361
46,1,25,44,2362.0,113
46,1,25,45,2428.5,26
46,1,25,46,2455.0,6
46,1,25,47,2335.0,1
46,1,26,26,69.0,2661
46,1,26,27,171.0,2652
46,1,26,28,340.0,2645
46,1,26,29,519.0,2638
46,1,26,30,649.0,2625
46,1,26,31,768.0,2620
46,1,26,32,939.0,2619
46,1,26,33,1058.0,2616
46,1,26,34,1150.0,2607
46,1,26,35,1293.0,2585
46,1,26,36,1437.0,2546
46,1,26,37,1553.5,2498
46,1,26,38,1646.0,2424
46,1,26,39,1736.0,2313
46,1,26,40,1846.0,2031
46,1,26,41,1957.0,1578
46,1,26,42,2046.0,875
46,1,26,43,2124.0,363
46,1,26,44,2210.0,115
46,1,26,45,2294.0,27
46,1,26,46,2339.0,6
46,1,26,47,2266.0,1
46,1,27,27,54.0,2670
46,1,27,28,221.0,2663
46,1,27,29,406.0,2655
46,1,27,30,536.0,2641
46,1,27,31,649.0,2636
46,1,27,32,827.0,2635
46,1,27,33,950.5,2632
46,1,27,34,1040.0,2623
46,1,27,35,1186.0,2600
46,1,27,36,1325.0,2561
46,1,27,37,1437.0,2513
46,1,27,38,1530.0,2439
46,1,27,39,1621.0,2326
46,1,27,40,1731.0,2041
46,1,27,41,1841.0,1587
46,1,27,42,1934.0,880
46,1,27,43,2013.0,363
46,1,27,44,2082.0,115
46,1,27,45,2114.0,27
46,1,27,46,2198.0,6
46,1,27,47,2146.0,1
46,1,28,28,131.0,2673
46,1,28,29,306.0,2665
46,1,28,30,434.0,2650
46,1,28,31,553.0,2645
46,1,28,32,721.0,2644
46,1,28,33,844.0,2641
46,1,28,34,937.5,2632
46,1,28,35,1075.0,2609
46,1,28,36,1224.5,2570
46,1,28,37,1340.0,2522
46,1,28,38,1428.0,2448
46,1,28,39,1526.0,2335
46,1,28,40,1634.0,2050
46,1,28,41,1753.5,1594
46,1,28,42,1833.0,883
46,1,28,43,1902.5,364
46,1,28,44,1969.0,115
46,1,28,45,2009.0,27
46,1,28,46,2065.5,6
46,1,28,47,2028.0,1
46,1,29,29,135.0,2673
46,1,29,30,262.0,2658
46,1,29,31,380.0,2653
46,1,29,32,544.5,2652
46,1,29,33,664.0,2649
46,1,29,34,757.5,2640
46,1,29,35,898.0,2617
46,1,29,36,1041.0,2578
46,1,29,37,1156.0,2530
46,1,29,38,1246.0,2456
46,1,29,39,1350.0,2343
46,1,29,40,1461.0,2056
46,1,29,41,1592.0,1599
46,1,29,42,1703.0,887
46,1,29,43,1806.0,366
46,1,29,44,1892.5,116
46,1,29,45,1956.5,28
46,1,29,46,1982.0,6
46,1,29,47,1916.0,1
46,1,30,30,75.0,2666
46,1,30,31,192.0,2661
46,1,30,32,366.0,2660
46,1,30,33,472.0,2656
46,1,30,34,566.0,2647
46,1,30,35,712.5,2624
46,1,30,36,850.0,2585
46,1,30,37,961.0,2537
46,1,30,38,1054.0,2462
46,1,30,39,1160.0,2349
46,1,30,40,1273.0,2062
46,1,30,41,1405.0,1605
46,1,30,42,1522.0,892
46,1,30,43,1644.0,369
46,1,30,44,1783.0,118
46,1,30,45,1866.0,28
46,1,30,46,1877.5,6
46,1,30,47,1825.0,1
46,1,31,31,69.0,2675
46,1,31,32,238.0,2674
46,1,31,33,360.0,2669
46,1,31,34,445.0,2660
46,1,31,35,585.0,2637
46,1,31,36,731.0,2598
46,1,31,37,845.0,2550
46,1,31,38,937.0,2475
46,1,31,39,1037.0,2362
46,1,31,40,1153.0,2074
46,1,31,41,1280.0,1616
46,1,31,42,1396.5,900
46,1,31,43,1486.5,374
46,1,31,44,1612.5,120
46,1,31,45,1744.5,28
46,1,31,46,1814.0,6
46,1,31,47,1734.0,1
46,1,32,32,95.0,2679
46,1,32,33,251.0,2674
46,1,32,34,335.0,2665
46,1,32,35,467.0,2642
46,1,32,36,611.0,2603
46,1,32,37,733.0,2555
46,1,32,38,823.5,2480
46,1,32,39,924.0,2366
46,1,32,40,1041.0,2078
46,1,32,41,1175.0,1620
46,1,32,42,1289.0,904
46,1,32,43,1383.5,378
46,1,32,44,1498.0,122
46,1,32,45,1567.5,28
46,1,32,46,1715.5,6
46,1,32,47,1677.0,1
46,1,33,33,57.0,2676
46,1,33,34,203.0,2667
46,1,33,35,310.0,2644
46,1,33,36,451.0,2605
46,1,33,37,574.0,2557
46,1,33,38,676.0,2482
46,1,33,39,777.0,2368
46,1,33,40,889.0,2080
46,1,33,41,1022.0,1622
46,1,33,42,1174.0,906
46,1,33,43,1283.0,379
46,1,33,44,1388.0,123
46,1,33,45,1448.0,28
46,1,33,46,1568.0,6
46,1,33,47,1549.0,1
46,1,34,34,38.0,2671
46,1,34,35,214.0,2648
46,1,34,36,340.0,2609
46,1,34,37,461.0,2561
46,1,34,38,558.0,2486
46,1,34,39,662.5,2372
46,1,34,40,775.0,2084
46,1,34,41,898.0,1625
46,1,34,42,1009.0,908
46,1,34,43,1153.0,381
46,1,34,44,1303.0,125
46,1,34,45,1388.0,29
46,1,34,46,1518.0,7
46,1,34,47,1487.0,1
46,1,35,35,102.0,2656
46,1,35,36,252.0,2617
46,1,35,37,369.0,2569
46,1,35,38,464.0,2494
46,1,35,39,568.0,2380
46,1,35,40,691.0,2092
46,1,35,41,815.0,1632
46,1,35,42,917.0,910
46,1,35,43,1008.0,382
46,1,35,44,1155.0,126
46,1,35,45,1296.5,30
46,1,35,46,1429.0,7
46,1,35,47,1402.0,1
46,1,36,36,109.0,2631
46,1,36,37,225.0,2580
46,1,36,38,320.0,2505
46,1,36,39,433.0,2390
46,1,36,40,553.0,2101
46,1,36,41,696.0,1641
46,1,36,42,835.0,916
46,1,36,43,926.0,385
46,1,36,44,1019.5,128
46,1,36,45,1128.0,31
46,1,36,46,1336.0,7
46,1,36,47,1300.0,1
46,1,37,37,91.0,2600
46,1,37,38,183.0,2524
46,1,37,39,286.0,2407
46,1,37,40,407.0,2116
46,1,37,41,545.0,1655
46,1,37,42,685.0,928
46,1,37,43,814.0,393
46,1,37,44,915.0,130
46,1,37,45,982.0,31
46,1,37,46,1123.0,7
46,1,37,47,1220.0,1
46,1,38,38,72.0,2538
46,1,38,39,175.0,2421
46,1,38,40,293.0,2130
46,1,38,41,421.0,1669
46,1,38,42,544.5,942
46,1,38,43,663.0,404
46,1,38,44,807.5,138
46,1,38,45,917.0,31
46,1,38,46,1006.0,7
46,1,38,47,1049.0,1
46,1,39,39,74.0,2424
46,1,39,40,192.0,2133
46,1,39,41,321.0,1672
46,1,39,42,438.0,945
46,1,39,43,542.0,407
46,1,39,44,661.0,141
46,1,39,45,812.0,33
46,1,39,46,990.5,8
46,1,39,47,1020.0,1
46,1,40,40,94.0,2135
46,1,40,41,221.0,1674
46,1,40,42,341.0,947
46,1,40,43,441.0,408
46,1,40,44,531.5,142
46,1,40,45,634.0,33
46,1,40,46,795.0,8
46,1,40,47,994.0,1
46,1,41,41,111.5,1674
46,1,41,42,234.0,947
46,1,41,43,348.5,408
46,1,41,44,430.5,142
46,1,41,45,525.0,33
46,1,41,46,663.5,8
46,1,41,47,798.0,1
46,1,42,42,115.0,947
46,1,42,43,234.0,408
46,1,42,44,347.0,142
46,1,42,45,452.0,33
46,1,42,46,581.5,8
46,1,42,47,692.0,1
46,1,43,43,103.5,408
46,1,43,44,225.0,142
46,1,43,45,351.0,33
46,1,43,46,484.0,8
46,1,43,47,615.0,1
46,1,44,44,92.0,142
46,1,44,45,238.0,33
46,1,44,46,373.5,8
46,1,44,47,526.0,1
46,1,45,45,96.0,33
46,1,45,46,218.5,8
46,1,45,47,416.0,1
46,1,46,46,80.5,8
46,1,46,47,259.0,1
46,1,47,47,78.0,1
46,2,2,2,122.0,2792
46,2,2,3,244.0,2770
46,2,2,4,321.0,2715
46,2,2,5,408.0,2707
46,2,2,6,594.0,2705
46,2,2,7,686.0,2702
46,2,2,8,779.0,2697
46,2,2,9,857.0,2696
46,2,2,10,964.0,2695
46,2,2,11,1114.0,2692
46,2,2,12,1231.0,2689
46,2,2,13,1408.0,2686
46,2,2,14,1573.0,2681
46,2,2,15,1836.5,2662
46,2,2,16,1999.5,2660
46,2,2,17,2528.0,2640
46,2,2,18,2663.0,2617
46,2,2,19,2772.0,2319
46,2,2,20,2869.0,2317
46,2,2,21,2990.5,2316
46,2,2,22,3072.0,2316
46,2,2,23,3200.0,2315
46,2,2,24,3298.0,2313
46,2,2,25,3424.0,2313
46,2,2,26,3519.0,2309
46,2,2,27,3673.0,2307
46,2,2,28,3768.0,2300
46,2,2,29,4034.0,2289
46,2,2,30,4120.0,2259
46,2,2,31,4211.0,2252
46,2,2,32,4292.0,2248
46,2,2,33,4372.5,2246
46,2,2,34,4434.0,2240
46,2,2,35,4496.0,2236
46,2,2,36,4563.0,2227
46,2,2,37,4620.0,2208
46,2,2,38,4676.0,2184
46,2,2,39,4765.5,2126
46,2,2,40,4854.0,1972
46,2,2,41,4946.0,1817
46,2,2,42,5051.0,1720
46,2,2,43,5048.0,1169
46,2,2,44,5010.5,258
46,2,2,45,4853.0,57
46,2,2,46,4789.0,13
46,2,2,47,4949.0,2
46,2,3,3,68.0,2783
46,2,3,4,143.0,2727
46,2,3,5,230.0,2718
46,2,3,6,409.0,2716
46,2,3,7,502.0,2713
46,2,3,8,592.0,2708
46,2,3,9,664.0,2707
46,2,3,10,772.0,2706
46,2,3,11,915.0,2703
46,2,3,12,1033.0,2700
46,2,3,13,1206.0,2697
46,2,3,14,1373.5,2692
46,2,3,15,1629.0,2673
46,2,3,16,1786.0,2671
46,2,3,17,2324.0,2651
46,2,3,18,2459.0,2628
46,2,3,19,2576.0,2330
46,2,3,20,2671.0,2328
46,2,3,21,2785.0,2327
46,2,3,22,2867.0,2327
46,2,3,23,2995.5,2326
46,2,3,24,3091.5,2324
46,2,3,25,3218.0,2324
46,2,3,26,3311.5,2320
46,2,3,27,3459.0,2317
46,2,3,28,3565.0,2310
46,2,3,29,3828.0,2299
46,2,3,30,3920.0,2269
46,2,3,31,4006.0,2262
46,2,3,32,4080.5,2258
46,2,3,33,4169.5,2256
46,2,3,34,4223.0,2250
46,2,3,35,4289.0,2246
46,2,3,36,4357.0,2237
46,2,3,37,4413.0,2218
46,2,3,38,4476.0,2194
46,2,3,39,4561.0,2135
46,2,3,40,4650.0,1979
46,2,3,41,4744.0,1823
46,2,3,42,4841.0,1725
46,2,3,43,4846.5,1174
46,2,3,44,4810.0,260
46,2,3,45,4599.5,58
46,2,3,46,4620.5,14
46,2,3,47,4645.5,2
46,2,4,4,54.0,2742
46,2,4,5,140.0,2733
46,2,4,6,315.0,2731
46,2,4,7,409.0,2728
46,2,4,8,498.0,2723
46,2,4,9,572.0,2722
46,2,4,10,679.0,2721
46,2,4,11,821.0,2718
46,2,4,12,938.0,2715
46,2,4,13,1113.0,2712
46,2,4,14,1278.0,2707
46,2,4,15,1530.0,2688
46,2,4,16,1692.0,2686
46,2,4,17,2226.0,2666
46,2,4,18,2365.0,2643
46,2,4,19,2477.0,2344
46,2,4,20,2575.0,2342
46,2,4,21,2691.0,2341
46,2,4,22,2771.0,2341
46,2,4,23,2895.5,2340
46,2,4,24,2996.5,2338
46,2,4,25,3123.0,2338
46,2,4,26,3217.5,2334
46,2,4,27,3368.0,2331
46,2,4,28,3468.0,2324
46,2,4,29,3733.0,2312
46,2,4,30,3827.0,2281
46,2,4,31,3913.0,2274
46,2,4,32,3990.5,2270
46,2,4,33,4073.5,2268
46,2,4,34,4132.0,2262
46,2,4,35,4196.0,2258
46,2,4,36,4265.0,2249
46,2,4,37,4320.0,2230
46,2,4,38,4376.5,2206
46,2,4,39,4463.0,2145
46,2,4,40,4554.0,1986
46,2,4,41,4645.0,1829
46,2,4,42,4742.0,1730
46,2,4,43,4749.0,1177
46,2,4,44,4709.0,261
46,2,4,45,4534.0,59
46,2,4,46,4551.5,14
46,2,4,47,4551.5,2
46,2,5,5,68.0,2744
46,2,5,6,241.0,2742
46,2,5,7,334.0,2739
46,2,5,8,425.0,2734
46,2,5,9,497.0,2733
46,2,5,10,605.0,2732
46,2,5,11,749.0,2729
46,2,5,12,867.0,2726
46,2,5,13,1042.0,2723
46,2,5,14,1202.0,2718
46,2,5,15,1457.0,2699
46,2,5,16,1617.0,2697
46,2,5,17,2154.0,2676
46,2,5,18,2287.0,2653
46,2,5,19,2405.0,2353
46,2,5,20,2499.0,2351
46,2,5,21,2621.0,2350
46,2,5,22,2701.5,2350
46,2,5,23,2828.0,2349
46,2,5,24,2927.0,2347
46,2,5,25,3054.0,2347
46,2,5,26,3147.0,2343
46,2,5,27,3301.0,2340
46,2,5,28,3396.0,2333
46,2,5,29,3664.0,2320
46,2,5,30,3756.0,2289
46,2,5,31,3843.0,2282
46,2,5,32,3913.5,2278
46,2,5,33,4002.5,2276
46,2,5,34,4060.0,2270
46,2,5,35,4123.5,2266
46,2,5,36,4196.0,2257
46,2,5,37,4247.5,2238
46,2,5,38,4307.5,2214
46,2,5,39,4390.0,2153
46,2,5,40,4482.0,1993
46,2,5,41,4572.0,1834
46,2,5,42,4670.0,1735
46,2,5,43,4679.0,1180
46,2,5,44,4628.0,263
46,2,5,45,4453.5,60
46,2,5,46,4500.0,15
46,2,5,47,4662.0,3
46,2,6,6,155.0,2756
46,2,6,7,249.0,2753
46,2,6,8,341.0,2748
46,2,6,9,412.0,2747
46,2,6,10,520.0,2746
46,2,6,11,661.0,2743
46,2,6,12,781.0,2740
46,2,6,13,952.0,2737
46,2,6,14,1114.5,2732
46,2,6,15,1371.0,2713
46,2,6,16,1533.0,2711
46,2,6,17,2066.0,2690
46,2,6,18,2208.0,2667
46,2,6,19,2325.0,2367
46,2,6,20,2416.0,2365
46,2,6,21,2537.0,2364
46,2,6,22,2618.5,2364
46,2,6,23,2744.0,2363
46,2,6,24,2840.0,2361
46,2,6,25,2968.0,2361
46,2,6,26,3060.0,2357
46,2,6,27,3216.5,2354
46,2,6,28,3309.0,2347
46,2,6,29,3579.0,2333
46,2,6,30,3667.0,2301
46,2,6,31,3760.0,2294
46,2,6,32,3829.5,2290
46,2,6,33,3917.0,2288
46,2,6,34,3975.5,2282
46,2,6,35,4041.0,2278
46,2,6,36,4110.0,2269
46,2,6,37,4165.0,2250
46,2,6,38,4224.0,2226
46,2,6,39,4307.5,2164
46,2,6,40,4398.5,2004
46,2,6,41,4487.0,1845
46,2,6,42,4586.0,1744
46,2,6,43,4591.0,1187
46,2,6,44,4542.0,267
46,2,6,45,4384.0,61
46,2,6,46,4408.0,15
46,2,6,47,4200.0,3
46,2,7,7,76.0,2764
46,2,7,8,165.0,2759
46,2,7,9,238.0,2758
46,2,7,10,344.0,2757
46,2,7,11,486.0,2754
46,2,7,12,597.0,2751
46,2,7,13,770.0,2748
46,2,7,14,935.0,2743
46,2,7,15,1191.5,2724
46,2,7,16,1349.0,2722
46,2,7,17,1882.0,2700
46,2,7,18,2024.0,2676
46,2,7,19,2143.0,2376
46,2,7,20,2236.0,2374
46,2,7,21,2357.0,2373
46,2,7,22,2439.0,2373
46,2,7,23,2565.0,2372
46,2,7,24,2664.0,2370
46,2,7,25,2784.5,2370
46,2,7,26,2882.0,2366
46,2,7,27,3032.0,2363
46,2,7,28,3128.5,2356
46,2,7,29,3394.0,2342
46,2,7,30,3483.0,2309
46,2,7,31,3573.5,2302
46,2,7,32,3651.0,2298
46,2,7,33,3736.0,2296
46,2,7,34,3791.0,2290
46,2,7,35,3857.0,2286
46,2,7,36,3927.0,2277
46,2,7,37,3979.0,2258
46,2,7,38,4041.0,2234
46,2,7,39,4126.0,2172
46,2,7,40,4215.0,2012
46,2,7,41,4302.0,1853
46,2,7,42,4412.0,1752
46,2,7,43,4422.0,1195
46,2,7,44,4387.5,274
46,2,7,45,4240.0,62
46,2,7,46,4279.0,15
46,2,7,47,4030.0,3
46,2,8,8,48.0,2773
46,2,8,9,123.0,2772
46,2,8,10,232.0,2771
46,2,8,11,377.0,2768
46,2,8,12,489.0,2765
46,2,8,13,660.0,2762
46,2,8,14,827.0,2757
46,2,8,15,1084.0,2738
46,2,8,16,1242.0,2735
46,2,8,17,1773.0,2713
46,2,8,18,1913.0,2689
46,2,8,19,2036.0,2389
46,2,8,20,2128.0,2387
46,2,8,21,2244.0,2386
46,2,8,22,2330.5,2386
46,2,8,23,2459.0,2385
46,2,8,24,2554.0,2383
46,2,8,25,2676.0,2383
46,2,8,26,2772.0,2379
46,2,8,27,2921.5,2376
46,2,8,28,3017.0,2369
46,2,8,29,3291.0,2355
46,2,8,30,3380.0,2322
46,2,8,31,3468.0,2315
46,2,8,32,3538.0,2311
46,2,8,33,3625.0,2309
46,2,8,34,3683.0,2303
46,2,8,35,3750.0,2299
46,2,8,36,3817.0,2290
46,2,8,37,3876.0,2271
46,2,8,38,3934.0,2247
46,2,8,39,4019.0,2185
46,2,8,40,4105.0,2024
46,2,8,41,4201.0,1865
46,2,8,42,4299.0,1763
46,2,8,43,4319.0,1205
46,2,8,44,4281.0,282
46,2,8,45,4149.5,66
46,2,8,46,4177.0,15
46,2,8,47,3895.0,3
46,2,9,9,42.0,2783
46,2,9,10,146.0,2782
46,2,9,11,290.0,2779
46,2,9,12,399.0,2776
46,2,9,13,573.0,2773
46,2,9,14,735.0,2768
46,2,9,15,996.0,2749
46,2,9,16,1155.5,2746
46,2,9,17,1688.5,2724
46,2,9,18,1827.0,2700
46,2,9,19,1944.0,2400
46,2,9,20,2039.0,2397
46,2,9,21,2158.5,2396
46,2,9,22,2239.0,2396
46,2,9,23,2372.0,2395
46,2,9,24,2466.0,2393
46,2,9,25,2584.0,2393
46,2,9,26,2676.0,2389
46,2,9,27,2832.0,2386
46,2,9,28,2931.0,2379
46,2,9,29,3203.5,2364
46,2,9,30,3290.0,2331
46,2,9,31,3383.0,2324
46,2,9,32,3457.5,2320
46,2,9,33,3539.0,2318
46,2,9,34,3599.0,2312
46,2,9,35,3665.5,2308
46,2,9,36,3733.0,2299
46,2,9,37,3787.5,2280
46,2,9,38,3851.5,2256
46,2,9,39,3931.0,2194
46,2,9,40,4020.0,2033
46,2,9,41,4113.5,1874
46,2,9,42,4210.5,1772
46,2,9,43,4225.5,1214
46,2,9,44,4219.5,290
46,2,9,45,4081.5,70
46,2,9,46,4101.5,16
46,2,9,47,3796.0,3
46,2,10,10,77.0,2797
46,2,10,11,222.0,2794
46,2,10,12,330.0,2791
46,2,10,13,500.0,2788
46,2,10,14,663.0,2783
46,2,10,15,922.5,2764
46,2,10,16,1085.0,2761
46,2,10,17,1614.0,2739
46,2,10,18,1749.0,2715
46,2,10,19,1872.0,2415
46,2,10,20,1965.0,2411
46,2,10,21,2089.0,2408
46,2,10,22,2172.0,2408
46,2,10,23,2301.0,2407
46,2,10,24,2395.0,2405
46,2,10,25,2514.0,2405
46,2,10,26,2605.0,2401
46,2,10,27,2758.5,2398
46,2,10,28,2857.0,2391
46,2,10,29,3132.5,2376
46,2,10,30,3222.0,2343
46,2,10,31,3310.0,2336
46,2,10,32,3389.0,2332
46,2,10,33,3468.0,2330
46,2,10,34,3528.0,2324
46,2,10,35,3595.0,2320
46,2,10,36,3656.0,2311
46,2,10,37,3714.5,2292
46,2,10,38,3776.5,2268
46,2,10,39,3861.5,2206
46,2,10,40,3947.0,2045
46,2,10,41,4039.5,1886
46,2,10,42,4138.5,1784
46,2,10,43,4162.5,1226
46,2,10,44,4151.0,300
46,2,10,45,4039.0,79
46,2,10,46,4057.0,17
46,2,10,47,3726.0,3
46,2,11,11,110.0,2807
46,2,11,12,218.0,2804
46,2,11,13,388.0,2801
46,2,11,14,550.0,2796
46,2,11,15,806.0,2777
46,2,11,16,970.0,2774
46,2,11,17,1495.5,2752
46,2,11,18,1634.5,2728
46,2,11,19,1757.0,2428
46,2,11,20,1850.0,2424
46,2,11,21,1972.0,2419
46,2,11,22,2051.0,2419
46,2,11,23,2179.0,2418
46,2,11,24,2280.0,2416
46,2,11,25,2400.0,2416
46,2,11,26,2494.5,2412
46,2,11,27,2651.0,2409
46,2,11,28,2746.0,2402
46,2,11,29,3015.0,2387
46,2,11,30,3103.5,2354
46,2,11,31,3196.0,2347
46,2,11,32,3270.0,2343
46,2,11,33,3355.0,2341
46,2,11,34,3413.0,2335
46,2,11,35,3478.0,2331
46,2,11,36,3544.5,2322
46,2,11,37,3601.0,2303
46,2,11,38,3665.0,2279
46,2,11,39,3747.0,2216
46,2,11,40,3829.0,2055
46,2,11,41,3923.0,1896
46,2,11,42,4025.0,1794
46,2,11,43,4045.5,1236
46,2,11,44,4038.0,309
46,2,11,45,3911.5,84
46,2,11,46,3933.0,17
46,2,11,47,3562.0,3
46,2,12,12,73.0,2813
